Date Time,Temp,humidity,uvIndex
13.03.2016 11:20:00,35,31,4
13.03.2016 11:30:00,31,45,1
13.03.2016 11:40:00,23,60,1
13.03.2016 11:50:00,20,64,1
13.03.2016 12:00:00,19,71,1
13.03.2016 12:10:00,19,72,2
13.03.2016 12:20:00,23,62,3
13.03.2016 12:30:00,33,52,4
13.03.2016 12:40:00,32,50,4
13.03.2016 12:50:00,30,59,1
13.03.2016 13:00:00,24,79,1
13.03.2016 13:10:00,23,81,1
13.03.2016 13:20:00,22,84,1
13.03.2016 13:30:00,22,89,3
13.03.2016 13:40:00,25,79,3
13.03.2016 13:50:00,28,72,3
13.03.2016 14:00:00,26,84,3
13.03.2016 14:10:00,25,92,1
13.03.2016 14:20:00,24,94,1
13.03.2016 14:30:00,24,92,1
13.03.2016 14:40:00,24,96,1
13.03.2016 14:50:00,23,97,2
13.03.2016 15:00:00,24,97,2
13.03.2016 15:10:00,27,86,3
13.03.2016 15:20:00,26,87,3
13.03.2016 15:30:00,26,89,1
13.03.2016 15:40:00,22,97,1
13.03.2016 15:50:00,22,97,2
13.03.2016 16:00:00,23,94,2
13.03.2016 16:10:00,23,93,2
13.03.2016 16:20:00,22,93,2
13.03.2016 16:30:00,22,94,1
13.03.2016 16:40:00,22,90,1
13.03.2016 16:50:00,22,97,1
13.03.2016 17:00:00,22,97,1
13.03.2016 17:10:00,21,96,2
13.03.2016 17:20:00,23,91,2
13.03.2016 17:30:00,24,85,2
13.03.2016 17:40:00,25,82,1
13.03.2016 17:50:00,22,89,1
13.03.2016 18:00:00,23,85,3
13.03.2016 18:10:00,29,62,3
13.03.2016 18:20:00,29,63,3
13.03.2016 18:30:00,27,76,1
13.03.2016 18:40:00,24,83,1
13.03.2016 18:50:00,24,87,3
13.03.2016 19:00:00,30,66,3
13.03.2016 19:10:00,32,59,3
13.03.2016 19:20:00,30,72,1
13.03.2016 19:30:00,24,93,1
13.03.2016 19:40:00,23,94,1
13.03.2016 19:50:00,22,91,3
13.03.2016 20:00:00,25,84,3
13.03.2016 20:10:00,31,61,4
13.03.2016 20:20:00,32,55,4
13.03.2016 20:30:00,28,74,1
13.03.2016 20:40:00,24,91,1
13.03.2016 20:50:00,23,94,1
13.03.2016 21:00:00,23,94,1
13.03.2016 21:10:00,26,85,3
13.03.2016 21:20:00,29,73,3
13.03.2016 21:30:00,29,70,3
13.03.2016 21:40:00,28,76,1
13.03.2016 21:50:00,24,91,1
13.03.2016 22:00:00,27,85,3
13.03.2016 22:10:00,31,63,3
13.03.2016 22:20:00,32,60,4
13.03.2016 22:30:00,30,73,1
13.03.2016 22:40:00,25,91,1
13.03.2016 22:50:00,24,94,1
13.03.2016 23:00:00,27,86,3
13.03.2016 23:10:00,32,61,4
13.03.2016 23:20:00,34,50,3
13.03.2016 23:30:00,30,68,1
13.03.2016 23:40:00,26,81,1
13.03.2016 23:50:00,23,93,1
14.03.2016 00:00:00,22,95,1
14.03.2016 00:10:00,20,86,2
14.03.2016 00:20:00,20,75,3
14.03.2016 00:30:00,25,47,3
14.03.2016 00:40:00,27,39,3
14.03.2016 00:50:00,27,51,1
14.03.2016 01:00:00,19,55,1
14.03.2016 01:10:00,17,69,1
14.03.2016 01:20:00,16,70,1
14.03.2016 01:30:00,14,73,2
14.03.2016 01:40:00,18,64,2
14.03.2016 01:50:00,27,42,3
14.03.2016 02:00:00,29,34,3
14.03.2016 02:10:00,28,51,1
14.03.2016 02:20:00,19,63,1
14.03.2016 02:30:00,17,71,1
14.03.2016 02:40:00,16,73,1
14.03.2016 02:50:00,15,75,2
14.03.2016 03:00:00,18,66,2
14.03.2016 03:10:00,27,45,3
14.03.2016 03:20:00,29,38,3
14.03.2016 03:30:00,27,55,1
14.03.2016 03:40:00,18,68,1
14.03.2016 03:50:00,17,73,1
14.03.2016 04:00:00,16,76,1
14.03.2016 04:10:00,15,80,2
14.03.2016 04:20:00,19,71,2
14.03.2016 04:30:00,29,51,3
14.03.2016 04:40:00,30,40,4
14.03.2016 04:50:00,25,57,1
14.03.2016 05:00:00,19,70,1
14.03.2016 05:10:00,17,76,1
14.03.2016 05:20:00,17,81,1
14.03.2016 05:30:00,16,84,2
14.03.2016 05:40:00,20,73,2
14.03.2016 05:50:00,29,55,3
14.03.2016 06:00:00,31,51,4
14.03.2016 06:10:00,26,64,1
14.03.2016 06:20:00,21,81,1
14.03.2016 06:30:00,20,83,1
14.03.2016 06:40:00,20,79,1
14.03.2016 06:50:00,20,78,2
14.03.2016 07:00:00,23,73,3
14.03.2016 07:10:00,30,60,3
14.03.2016 07:20:00,30,65,3
14.03.2016 07:30:00,26,84,1
14.03.2016 07:40:00,23,97,2
14.03.2016 07:50:00,25,89,3
14.03.2016 08:00:00,30,67,3
14.03.2016 08:10:00,31,62,3
14.03.2016 08:20:00,29,75,1
14.03.2016 08:30:00,24,92,1
14.03.2016 08:40:00,23,97,2
14.03.2016 08:50:00,24,91,2
14.03.2016 09:00:00,25,89,3
14.03.2016 09:10:00,25,87,3
14.03.2016 09:20:00,27,82,1
14.03.2016 09:30:00,22,97,2
14.03.2016 09:40:00,26,89,3
14.03.2016 09:50:00,30,71,3
14.03.2016 10:00:00,30,69,3
14.03.2016 10:10:00,27,84,1
14.03.2016 10:20:00,25,89,3
14.03.2016 10:30:00,29,68,3
14.03.2016 10:40:00,27,82,3
14.03.2016 10:50:00,25,89,1
14.03.2016 11:00:00,23,96,1
14.03.2016 11:10:00,24,92,3
14.03.2016 11:20:00,29,71,3
14.03.2016 11:30:00,29,69,3
14.03.2016 11:40:00,27,81,1
14.03.2016 11:50:00,24,91,1
14.03.2016 12:00:00,24,88,3
14.03.2016 12:10:00,29,64,3
14.03.2016 12:20:00,29,68,3
14.03.2016 12:30:00,26,85,1
14.03.2016 12:40:00,23,89,1
14.03.2016 12:50:00,23,92,1
14.03.2016 13:00:00,22,93,1
14.03.2016 13:10:00,21,95,2
14.03.2016 13:20:00,24,88,3
14.03.2016 13:30:00,32,59,4
14.03.2016 13:40:00,33,41,4
14.03.2016 13:50:00,29,57,1
14.03.2016 14:00:00,23,64,1
14.03.2016 14:10:00,22,67,1
14.03.2016 14:20:00,21,77,1
14.03.2016 14:30:00,20,81,3
14.03.2016 14:40:00,22,74,3
14.03.2016 14:50:00,31,51,4
14.03.2016 15:00:00,31,38,4
14.03.2016 15:10:00,27,56,1
14.03.2016 15:20:00,23,62,1
14.03.2016 15:30:00,20,65,1
14.03.2016 15:40:00,19,76,1
14.03.2016 15:50:00,18,80,2
14.03.2016 16:00:00,21,73,3
14.03.2016 16:10:00,31,49,4
14.03.2016 16:20:00,32,38,4
14.03.2016 16:30:00,27,57,1
14.03.2016 16:40:00,22,67,1
14.03.2016 16:50:00,20,73,1
14.03.2016 17:00:00,19,75,1
14.03.2016 17:10:00,19,81,2
14.03.2016 17:20:00,22,73,3
14.03.2016 17:30:00,32,48,4
14.03.2016 17:40:00,33,40,4
14.03.2016 17:50:00,27,59,1
14.03.2016 18:00:00,22,74,1
14.03.2016 18:10:00,20,80,1
14.03.2016 18:20:00,19,82,1
14.03.2016 18:30:00,19,83,2
14.03.2016 18:40:00,22,73,3
14.03.2016 18:50:00,31,52,4
14.03.2016 19:00:00,32,45,4
14.03.2016 19:10:00,27,63,1
14.03.2016 19:20:00,21,81,1
14.03.2016 19:30:00,20,81,1
14.03.2016 19:40:00,19,85,1
14.03.2016 19:50:00,19,88,2
14.03.2016 20:00:00,22,77,3
14.03.2016 20:10:00,28,59,3
14.03.2016 20:20:00,32,54,4
14.03.2016 20:30:00,27,72,1
14.03.2016 20:40:00,22,88,1
14.03.2016 20:50:00,21,94,3
14.03.2016 21:00:00,25,80,3
14.03.2016 21:10:00,29,63,3
14.03.2016 21:20:00,29,64,3
14.03.2016 21:30:00,26,77,1
14.03.2016 21:40:00,23,89,1
14.03.2016 21:50:00,22,91,1
14.03.2016 22:00:00,23,91,1
14.03.2016 22:10:00,23,90,2
14.03.2016 22:20:00,25,84,3
14.03.2016 22:30:00,29,71,3
14.03.2016 22:40:00,29,71,3
14.03.2016 22:50:00,27,79,1
14.03.2016 23:00:00,24,92,1
14.03.2016 23:10:00,26,89,3
14.03.2016 23:20:00,29,70,3
14.03.2016 23:30:00,29,65,3
14.03.2016 23:40:00,26,75,1
14.03.2016 23:50:00,24,79,1
15.03.2016 00:00:00,25,67,1
15.03.2016 00:10:00,25,67,1
15.03.2016 00:20:00,23,79,3
15.03.2016 00:30:00,25,74,3
15.03.2016 00:40:00,29,62,3
15.03.2016 00:50:00,32,54,4
15.03.2016 01:00:00,28,69,1
15.03.2016 01:10:00,23,86,1
15.03.2016 01:20:00,23,93,1
15.03.2016 01:30:00,22,93,3
15.03.2016 01:40:00,25,81,3
15.03.2016 01:50:00,30,62,3
15.03.2016 02:00:00,30,63,3
15.03.2016 02:10:00,26,78,1
15.03.2016 02:20:00,25,85,1
15.03.2016 02:30:00,24,89,1
15.03.2016 02:40:00,24,89,1
15.03.2016 02:50:00,24,94,3
15.03.2016 03:00:00,26,83,3
15.03.2016 03:10:00,31,62,4
15.03.2016 03:20:00,32,54,3
15.03.2016 03:30:00,29,70,1
15.03.2016 03:40:00,23,67,1
15.03.2016 03:50:00,19,67,1
15.03.2016 04:00:00,18,59,1
15.03.2016 04:10:00,16,61,2
15.03.2016 04:20:00,16,64,2
15.03.2016 04:30:00,21,37,2
15.03.2016 04:40:00,24,32,3
15.03.2016 04:50:00,21,51,1
15.03.2016 05:00:00,16,52,1
15.03.2016 05:10:00,14,58,1
15.03.2016 05:20:00,13,62,1
15.03.2016 05:30:00,11,67,2
15.03.2016 05:40:00,14,60,2
15.03.2016 05:50:00,21,39,2
15.03.2016 06:00:00,23,33,3
15.03.2016 06:10:00,20,52,1
15.03.2016 06:20:00,16,57,1
15.03.2016 06:30:00,15,58,1
15.03.2016 06:40:00,15,58,1
15.03.2016 06:50:00,13,63,2
15.03.2016 07:00:00,16,60,2
15.03.2016 07:10:00,24,41,3
15.03.2016 07:20:00,24,38,3
15.03.2016 07:30:00,21,58,1
15.03.2016 07:40:00,16,73,1
15.03.2016 07:50:00,15,74,1
15.03.2016 08:00:00,15,80,1
15.03.2016 08:10:00,14,82,2
15.03.2016 08:20:00,17,73,2
15.03.2016 08:30:00,23,63,2
15.03.2016 08:40:00,25,56,3
15.03.2016 08:50:00,23,73,1
15.03.2016 09:00:00,19,85,1
15.03.2016 09:10:00,20,81,1
15.03.2016 09:20:00,19,91,1
15.03.2016 09:30:00,22,86,3
15.03.2016 09:40:00,28,65,3
15.03.2016 09:50:00,25,76,1
15.03.2016 10:00:00,21,92,1
15.03.2016 10:10:00,23,89,3
15.03.2016 10:20:00,32,58,4
15.03.2016 10:30:00,32,49,4
15.03.2016 10:40:00,28,67,1
15.03.2016 10:50:00,22,89,1
15.03.2016 11:00:00,24,85,3
15.03.2016 11:10:00,29,59,3
15.03.2016 11:20:00,30,51,3
15.03.2016 11:30:00,26,75,1
15.03.2016 11:40:00,22,92,1
15.03.2016 11:50:00,24,88,3
15.03.2016 12:00:00,30,60,3
15.03.2016 12:10:00,30,56,3
15.03.2016 12:20:00,26,74,1
15.03.2016 12:30:00,23,90,1
15.03.2016 12:40:00,22,91,1
15.03.2016 12:50:00,22,93,1
15.03.2016 13:00:00,25,87,3
15.03.2016 13:10:00,29,71,3
15.03.2016 13:20:00,29,71,3
15.03.2016 13:30:00,26,81,1
15.03.2016 13:40:00,25,91,3
15.03.2016 13:50:00,30,66,3
15.03.2016 14:00:00,30,68,3
15.03.2016 14:10:00,28,79,1
15.03.2016 14:20:00,24,93,1
15.03.2016 14:30:00,25,90,3
15.03.2016 14:40:00,29,68,3
15.03.2016 14:50:00,29,63,3
15.03.2016 15:00:00,26,85,1
15.03.2016 15:10:00,23,93,1
15.03.2016 15:20:00,24,90,1
15.03.2016 15:30:00,22,99,1
15.03.2016 15:40:00,22,97,2
15.03.2016 15:50:00,25,90,2
15.03.2016 16:00:00,27,84,3
15.03.2016 16:10:00,30,45,3
15.03.2016 16:20:00,24,49,1
15.03.2016 16:30:00,18,53,1
15.03.2016 16:40:00,17,57,1
15.03.2016 16:50:00,17,50,1
15.03.2016 17:00:00,17,44,2
15.03.2016 17:10:00,17,46,2
15.03.2016 17:20:00,24,36,3
15.03.2016 17:30:00,25,33,3
15.03.2016 17:40:00,23,34,1
15.03.2016 17:50:00,17,35,1
15.03.2016 18:00:00,13,46,1
15.03.2016 18:10:00,13,43,1
15.03.2016 18:20:00,11,48,2
15.03.2016 18:30:00,13,48,2
15.03.2016 18:40:00,19,36,2
15.03.2016 18:50:00,21,38,3
15.03.2016 19:00:00,19,48,1
15.03.2016 19:10:00,14,60,1
15.03.2016 19:20:00,11,55,1
15.03.2016 19:30:00,10,59,1
15.03.2016 19:40:00,9,64,2
15.03.2016 19:50:00,12,60,2
15.03.2016 20:00:00,21,39,3
15.03.2016 20:10:00,25,29,3
15.03.2016 20:20:00,19,48,1
15.03.2016 20:30:00,15,48,1
15.03.2016 20:40:00,13,53,1
15.03.2016 20:50:00,12,56,1
15.03.2016 21:00:00,11,58,2
15.03.2016 21:10:00,14,57,2
15.03.2016 21:20:00,23,39,3
15.03.2016 21:30:00,26,34,3
15.03.2016 21:40:00,21,54,1
15.03.2016 21:50:00,16,63,1
15.03.2016 22:00:00,15,67,1
15.03.2016 22:10:00,14,69,1
15.03.2016 22:20:00,13,73,2
15.03.2016 22:30:00,16,69,2
15.03.2016 22:40:00,23,50,3
15.03.2016 22:50:00,25,43,3
15.03.2016 23:00:00,21,62,1
15.03.2016 23:10:00,17,80,1
15.03.2016 23:20:00,15,84,1
15.03.2016 23:30:00,15,86,1
15.03.2016 23:40:00,14,89,2
15.03.2016 23:50:00,17,80,2
16.03.2016 00:00:00,25,59,3
16.03.2016 00:10:00,28,50,3
16.03.2016 00:20:00,24,72,1
16.03.2016 00:30:00,17,90,1
16.03.2016 00:40:00,16,91,1
16.03.2016 00:50:00,16,92,1
16.03.2016 01:00:00,15,93,2
16.03.2016 01:10:00,17,82,2
16.03.2016 01:20:00,23,63,3
16.03.2016 01:30:00,24,57,2
16.03.2016 01:40:00,21,72,1
16.03.2016 01:50:00,19,78,1
16.03.2016 02:00:00,16,74,1
16.03.2016 02:10:00,13,90,1
16.03.2016 02:20:00,13,96,2
16.03.2016 02:30:00,14,96,2
16.03.2016 02:40:00,13,94,2
16.03.2016 02:50:00,13,90,2
16.03.2016 03:00:00,12,86,1
16.03.2016 03:10:00,11,86,1
16.03.2016 03:20:00,10,88,1
16.03.2016 03:30:00,9,86,1
16.03.2016 03:40:00,8,79,2
16.03.2016 03:50:00,10,66,2
16.03.2016 04:00:00,18,46,2
16.03.2016 04:10:00,23,42,3
16.03.2016 04:20:00,17,60,1
16.03.2016 04:30:00,12,69,1
16.03.2016 04:40:00,11,77,1
16.03.2016 04:50:00,10,81,1
16.03.2016 05:00:00,9,85,2
16.03.2016 05:10:00,12,76,2
16.03.2016 05:20:00,20,51,2
16.03.2016 05:30:00,23,40,3
16.03.2016 05:40:00,20,56,1
16.03.2016 05:50:00,14,66,1
16.03.2016 06:00:00,11,65,1
16.03.2016 06:10:00,10,72,1
16.03.2016 06:20:00,10,77,2
16.03.2016 06:30:00,12,72,2
16.03.2016 06:40:00,20,48,2
16.03.2016 06:50:00,23,41,3
16.03.2016 07:00:00,19,60,1
16.03.2016 07:10:00,13,78,1
16.03.2016 07:20:00,12,82,1
16.03.2016 07:30:00,12,83,1
16.03.2016 07:40:00,11,85,2
16.03.2016 07:50:00,14,78,2
16.03.2016 08:00:00,23,56,3
16.03.2016 08:10:00,26,50,3
16.03.2016 08:20:00,22,71,1
16.03.2016 08:30:00,15,81,1
16.03.2016 08:40:00,13,84,1
16.03.2016 08:50:00,13,87,1
16.03.2016 09:00:00,13,88,2
16.03.2016 09:10:00,15,82,2
16.03.2016 09:20:00,21,62,3
16.03.2016 09:30:00,23,55,3
16.03.2016 09:40:00,19,78,1
16.03.2016 09:50:00,16,81,1
16.03.2016 10:00:00,16,93,1
16.03.2016 10:10:00,15,94,1
16.03.2016 10:20:00,16,93,2
16.03.2016 10:30:00,18,85,2
16.03.2016 10:40:00,23,67,3
16.03.2016 10:50:00,24,62,3
16.03.2016 11:00:00,21,77,1
16.03.2016 11:10:00,18,91,1
16.03.2016 11:20:00,19,90,1
16.03.2016 11:30:00,18,94,2
16.03.2016 11:40:00,20,89,2
16.03.2016 11:50:00,29,59,3
16.03.2016 12:00:00,27,58,3
16.03.2016 12:10:00,22,79,1
16.03.2016 12:20:00,17,90,1
16.03.2016 12:30:00,16,78,1
16.03.2016 12:40:00,15,81,1
16.03.2016 12:50:00,14,85,2
16.03.2016 13:00:00,16,80,2
16.03.2016 13:10:00,22,64,3
16.03.2016 13:20:00,25,55,3
16.03.2016 13:30:00,23,65,1
16.03.2016 13:40:00,16,62,1
16.03.2016 13:50:00,15,60,1
16.03.2016 14:00:00,12,48,1
16.03.2016 14:10:00,9,49,2
16.03.2016 14:20:00,9,52,2
16.03.2016 14:30:00,17,33,2
16.03.2016 14:40:00,20,29,3
16.03.2016 14:50:00,15,46,1
16.03.2016 15:00:00,11,45,1
16.03.2016 15:10:00,10,57,1
16.03.2016 15:20:00,9,59,1
16.03.2016 15:30:00,9,61,2
16.03.2016 15:40:00,12,63,2
16.03.2016 15:50:00,22,51,3
16.03.2016 16:00:00,24,49,3
16.03.2016 16:10:00,21,71,1
16.03.2016 16:20:00,15,81,1
16.03.2016 16:30:00,15,90,1
16.03.2016 16:40:00,15,93,1
16.03.2016 16:50:00,15,93,2
16.03.2016 17:00:00,17,86,2
16.03.2016 17:10:00,23,63,3
16.03.2016 17:20:00,23,64,2
16.03.2016 17:30:00,21,75,1
16.03.2016 17:40:00,18,86,1
16.03.2016 17:50:00,16,92,1
16.03.2016 18:00:00,16,94,1
16.03.2016 18:10:00,16,94,2
16.03.2016 18:20:00,19,87,2
16.03.2016 18:30:00,25,57,3
16.03.2016 18:40:00,26,53,3
16.03.2016 18:50:00,23,72,1
16.03.2016 19:00:00,19,79,1
16.03.2016 19:10:00,20,69,1
16.03.2016 19:20:00,20,67,1
16.03.2016 19:30:00,20,72,2
16.03.2016 19:40:00,21,76,2
16.03.2016 19:50:00,25,60,2
16.03.2016 20:00:00,24,66,2
16.03.2016 20:10:00,22,74,1
16.03.2016 20:20:00,20,78,1
16.03.2016 20:30:00,18,85,1
16.03.2016 20:40:00,18,83,1
16.03.2016 20:50:00,17,83,2
16.03.2016 21:00:00,18,85,2
16.03.2016 21:10:00,23,67,3
16.03.2016 21:20:00,21,70,2
16.03.2016 21:30:00,15,75,1
16.03.2016 21:40:00,13,67,1
16.03.2016 21:50:00,12,53,1
16.03.2016 22:00:00,11,50,1
16.03.2016 22:10:00,9,50,2
16.03.2016 22:20:00,9,49,2
16.03.2016 22:30:00,16,37,2
16.03.2016 22:40:00,19,39,2
16.03.2016 22:50:00,18,56,1
16.03.2016 23:00:00,12,61,1
16.03.2016 23:10:00,11,68,1
16.03.2016 23:20:00,11,68,1
16.03.2016 23:30:00,11,72,2
16.03.2016 23:40:00,13,76,2
16.03.2016 23:50:00,19,73,2
17.03.2016 00:00:00,21,71,2
17.03.2016 00:10:00,19,83,1
17.03.2016 00:20:00,19,80,1
17.03.2016 00:30:00,18,83,1
17.03.2016 00:40:00,19,82,1
17.03.2016 00:50:00,19,84,2
17.03.2016 01:00:00,20,91,2
17.03.2016 01:10:00,24,78,2
17.03.2016 01:20:00,26,65,3
17.03.2016 01:30:00,22,83,1
17.03.2016 01:40:00,19,96,1
17.03.2016 01:50:00,18,94,1
17.03.2016 02:00:00,17,93,1
17.03.2016 02:10:00,15,93,2
17.03.2016 02:20:00,15,86,2
17.03.2016 02:30:00,19,61,2
17.03.2016 02:40:00,23,40,3
17.03.2016 02:50:00,19,53,1
17.03.2016 03:00:00,12,60,1
17.03.2016 03:10:00,11,65,1
17.03.2016 03:20:00,9,70,1
17.03.2016 03:30:00,8,67,2
17.03.2016 03:40:00,9,58,2
17.03.2016 03:50:00,18,36,2
17.03.2016 04:00:00,22,33,3
17.03.2016 04:10:00,16,58,1
17.03.2016 04:20:00,11,73,1
17.03.2016 04:30:00,13,83,1
17.03.2016 04:40:00,13,91,1
17.03.2016 04:50:00,14,91,2
17.03.2016 05:00:00,17,81,2
17.03.2016 05:10:00,23,57,2
17.03.2016 05:20:00,22,65,2
17.03.2016 05:30:00,21,73,1
17.03.2016 05:40:00,20,75,1
17.03.2016 05:50:00,20,75,1
17.03.2016 06:00:00,19,81,1
17.03.2016 06:10:00,19,86,2
17.03.2016 06:20:00,20,86,2
17.03.2016 06:30:00,21,83,2
17.03.2016 06:40:00,19,98,2
17.03.2016 06:50:00,18,97,1
17.03.2016 07:00:00,16,95,1
17.03.2016 07:10:00,14,94,1
17.03.2016 07:20:00,12,91,1
17.03.2016 07:30:00,11,85,2
17.03.2016 07:40:00,10,84,2
17.03.2016 07:50:00,15,52,2
17.03.2016 08:00:00,16,40,2
17.03.2016 08:10:00,12,58,1
17.03.2016 08:20:00,10,61,1
17.03.2016 08:30:00,8,62,1
17.03.2016 08:40:00,8,63,1
17.03.2016 08:50:00,8,62,2
17.03.2016 09:00:00,10,56,2
17.03.2016 09:10:00,15,45,2
17.03.2016 09:20:00,18,42,2
17.03.2016 09:30:00,16,57,1
17.03.2016 09:40:00,14,69,1
17.03.2016 09:50:00,13,83,1
17.03.2016 10:00:00,13,94,1
17.03.2016 10:10:00,13,97,2
17.03.2016 10:20:00,15,93,2
17.03.2016 10:30:00,18,83,2
17.03.2016 10:40:00,20,72,2
17.03.2016 10:50:00,19,79,1
17.03.2016 11:00:00,16,86,1
17.03.2016 11:10:00,11,89,2
17.03.2016 11:20:00,18,60,2
17.03.2016 11:30:00,21,50,3
17.03.2016 11:40:00,17,67,1
17.03.2016 11:50:00,12,84,1
17.03.2016 12:00:00,11,86,1
17.03.2016 12:10:00,11,86,1
17.03.2016 12:20:00,11,89,2
17.03.2016 12:30:00,13,83,2
17.03.2016 12:40:00,22,59,3
17.03.2016 12:50:00,24,51,3
17.03.2016 13:00:00,18,73,1
17.03.2016 13:10:00,14,82,1
17.03.2016 13:20:00,16,83,1
17.03.2016 13:30:00,13,88,1
17.03.2016 13:40:00,11,91,2
17.03.2016 13:50:00,14,71,2
17.03.2016 14:00:00,19,50,2
17.03.2016 14:10:00,22,44,3
17.03.2016 14:20:00,19,58,1
17.03.2016 14:30:00,16,69,1
17.03.2016 14:40:00,15,70,1
17.03.2016 14:50:00,14,73,1
17.03.2016 15:00:00,14,78,2
17.03.2016 15:10:00,17,73,2
17.03.2016 15:20:00,22,64,3
17.03.2016 15:30:00,23,62,2
17.03.2016 15:40:00,21,70,1
17.03.2016 15:50:00,18,83,1
17.03.2016 16:00:00,17,89,1
17.03.2016 16:10:00,18,91,1
17.03.2016 16:20:00,18,94,2
17.03.2016 16:30:00,24,74,2
17.03.2016 16:40:00,24,77,2
17.03.2016 16:50:00,22,83,1
17.03.2016 17:00:00,20,89,1
17.03.2016 17:10:00,19,95,1
17.03.2016 17:20:00,19,97,1
17.03.2016 17:30:00,19,96,2
17.03.2016 17:40:00,21,88,2
17.03.2016 17:50:00,23,82,2
17.03.2016 18:00:00,21,88,2
17.03.2016 18:10:00,19,96,1
17.03.2016 18:20:00,18,98,1
17.03.2016 18:30:00,16,96,1
17.03.2016 18:40:00,15,97,1
17.03.2016 18:50:00,21,77,2
17.03.2016 19:00:00,23,68,2
17.03.2016 19:10:00,22,76,1
17.03.2016 19:20:00,19,88,1
17.03.2016 19:30:00,18,91,1
17.03.2016 19:40:00,17,93,1
17.03.2016 19:50:00,16,95,2
17.03.2016 20:00:00,25,65,3
17.03.2016 20:10:00,26,64,3
17.03.2016 20:20:00,24,76,1
17.03.2016 20:30:00,21,89,1
17.03.2016 20:40:00,21,98,1
17.03.2016 20:50:00,21,99,1
17.03.2016 21:00:00,27,75,3
17.03.2016 21:10:00,29,68,3
17.03.2016 21:20:00,26,78,1
17.03.2016 21:30:00,23,89,1
17.03.2016 21:40:00,29,66,3
17.03.2016 21:50:00,31,59,4
17.03.2016 22:00:00,29,73,1
17.03.2016 22:10:00,26,85,1
17.03.2016 22:20:00,22,95,1
17.03.2016 22:30:00,22,94,1
17.03.2016 22:40:00,21,93,3
17.03.2016 22:50:00,24,84,3
17.03.2016 23:00:00,30,60,3
17.03.2016 23:10:00,29,80,1
17.03.2016 23:20:00,25,92,1
17.03.2016 23:30:00,22,96,1
17.03.2016 23:40:00,19,96,1
17.03.2016 23:50:00,17,92,2
18.03.2016 00:00:00,17,74,2
18.03.2016 00:10:00,20,57,3
18.03.2016 00:20:00,23,52,3
18.03.2016 00:30:00,21,62,1
18.03.2016 00:40:00,18,72,1
18.03.2016 00:50:00,15,76,1
18.03.2016 01:00:00,13,77,1
18.03.2016 01:10:00,13,80,2
18.03.2016 01:20:00,15,88,2
18.03.2016 01:30:00,17,94,2
18.03.2016 01:40:00,19,97,2
18.03.2016 01:50:00,18,96,1
18.03.2016 02:00:00,14,96,1
18.03.2016 02:10:00,20,96,1
18.03.2016 02:20:00,22,97,1
18.03.2016 02:30:00,24,93,2
18.03.2016 02:40:00,26,87,3
18.03.2016 02:50:00,28,48,3
18.03.2016 03:00:00,27,43,1
18.03.2016 03:10:00,23,47,1
18.03.2016 03:20:00,20,45,1
18.03.2016 03:30:00,17,54,1
18.03.2016 03:40:00,13,69,2
18.03.2016 03:50:00,13,67,2
18.03.2016 04:00:00,18,53,2
18.03.2016 04:10:00,21,46,3
18.03.2016 04:20:00,20,56,1
18.03.2016 04:30:00,16,70,1
18.03.2016 04:40:00,15,81,1
18.03.2016 04:50:00,12,85,1
18.03.2016 05:00:00,10,88,2
18.03.2016 05:10:00,13,75,2
18.03.2016 05:20:00,20,57,3
18.03.2016 05:30:00,25,47,3
18.03.2016 05:40:00,25,54,1
18.03.2016 05:50:00,23,68,1
18.03.2016 06:00:00,13,67,1
18.03.2016 06:10:00,10,71,1
18.03.2016 06:20:00,8,78,2
18.03.2016 06:30:00,11,65,2
18.03.2016 06:40:00,17,47,2
18.03.2016 06:50:00,20,38,3
18.03.2016 07:00:00,19,50,1
18.03.2016 07:10:00,15,62,1
18.03.2016 07:20:00,12,72,1
18.03.2016 07:30:00,9,77,1
18.03.2016 07:40:00,7,79,2
18.03.2016 07:50:00,12,65,2
18.03.2016 08:00:00,19,49,2
18.03.2016 08:10:00,22,47,2
18.03.2016 08:20:00,20,63,1
18.03.2016 08:30:00,16,77,1
18.03.2016 08:40:00,14,87,1
18.03.2016 08:50:00,15,92,1
18.03.2016 09:00:00,15,94,2
18.03.2016 09:10:00,23,73,3
18.03.2016 09:20:00,23,76,2
18.03.2016 09:30:00,22,83,1
18.03.2016 09:40:00,20,92,1
18.03.2016 09:50:00,19,96,1
18.03.2016 10:00:00,19,98,1
18.03.2016 10:10:00,18,98,2
18.03.2016 10:20:00,22,91,2
18.03.2016 10:30:00,21,96,1
18.03.2016 10:40:00,21,97,1
18.03.2016 10:50:00,18,99,1
18.03.2016 11:00:00,21,99,1
18.03.2016 11:10:00,25,87,3
18.03.2016 11:20:00,26,85,3
18.03.2016 11:30:00,25,86,1
18.03.2016 11:40:00,23,89,1
18.03.2016 11:50:00,18,84,1
18.03.2016 12:00:00,16,89,1
18.03.2016 12:10:00,15,95,2
18.03.2016 12:20:00,27,53,3
18.03.2016 12:30:00,30,39,3
18.03.2016 12:40:00,28,49,1
18.03.2016 12:50:00,24,70,1
18.03.2016 13:00:00,21,83,1
18.03.2016 13:10:00,18,86,1
18.03.2016 13:20:00,17,92,2
18.03.2016 13:30:00,28,48,3
18.03.2016 13:40:00,30,39,4
